대여대여소번호,반납대여소번호,대여,반납,총대여,총반납,차이,총차이,ScoreMag,ScoreRatio,lent_stationName,return_stationName,url
244,267,75,126,10470,11241,-51,-771,1,0.253731343,영등포삼환아파트 앞,삼성화재 사옥 옆,http://map.daum.net/?sName=영등포삼환아파트 앞 대여소&eName=삼성화재 사옥 옆 대여소&target=bicycle
227,268,122,241,6651,8339,-119,-1688,2,0.327823691,양평2나들목 보행통로 입구,그랜드컨벤션센터 앞,http://map.daum.net/?sName=양평2나들목 보행통로 입구 대여소&eName=그랜드컨벤션센터 앞 대여소&target=bicycle
229,268,151,283,6315,6641,-132,-326,2,0.304147465,양평1 보행육교 앞,그랜드컨벤션센터 앞,http://map.daum.net/?sName=양평1 보행육교 앞 대여소&eName=그랜드컨벤션센터 앞 대여소&target=bicycle
227,228,695,1067,6651,8339,-372,-1688,7,0.211123723,양평2나들목 보행통로 입구,선유도역 3번출구 앞,http://map.daum.net/?sName=양평2나들목 보행통로 입구 대여소&eName=선유도역 3번출구 앞 대여소&target=bicycle
1205,1221,465,178,6241,5434,287,807,5,0.446345257,종합운동장역 4번출구,삼전사거리 포스코더샵,http://map.daum.net/?sName=종합운동장역 4번출구 대여소&eName=삼전사거리 포스코더샵 대여소&target=bicycle
1205,1206,305,199,6241,5434,106,807,2,0.21031746,종합운동장역 4번출구,9호선종합운동장역 9번출구,http://map.daum.net/?sName=종합운동장역 4번출구 대여소&eName=9호선종합운동장역 9번출구 대여소&target=bicycle
1248,1267,349,134,8068,6857,215,1211,4,0.445134576,방이초등학교,올림픽공원 남2문 앞,http://map.daum.net/?sName=방이초등학교 대여소&eName=올림픽공원 남2문 앞 대여소&target=bicycle
1226,1267,128,208,6782,6927,-80,-145,1,0.238095238,잠실4동 주민센터 옆,올림픽공원 남2문 앞,http://map.daum.net/?sName=잠실4동 주민센터 옆 대여소&eName=올림픽공원 남2문 앞 대여소&target=bicycle
1248,1268,587,257,8068,6857,330,1211,6,0.390995261,방이초등학교,몽촌토성역 1번출구 옆,http://map.daum.net/?sName=방이초등학교 대여소&eName=몽촌토성역 1번출구 옆 대여소&target=bicycle
1022,1268,67,154,4865,4825,-87,40,1,0.393665158,길동 사거리(초소앞),몽촌토성역 1번출구 옆,http://map.daum.net/?sName=길동 사거리(초소앞) 대여소&eName=몽촌토성역 1번출구 옆 대여소&target=bicycle
1029,1268,114,184,6247,6417,-70,-170,1,0.234899329,롯데 시네마,몽촌토성역 1번출구 옆,http://map.daum.net/?sName=롯데 시네마 대여소&eName=몽촌토성역 1번출구 옆 대여소&target=bicycle
1011,1268,121,224,10393,10422,-103,-29,2,0.298550725,LIGA 아파트 앞,몽촌토성역 1번출구 옆,http://map.daum.net/?sName=LIGA 아파트 앞 대여소&eName=몽촌토성역 1번출구 옆 대여소&target=bicycle
1824,1835,177,68,4038,4162,109,-124,2,0.444897959,독산근린공원 입구,STX V타워,http://map.daum.net/?sName=독산근린공원 입구 대여소&eName=STX V타워 대여소&target=bicycle
1405,1425,60,156,6638,7199,-96,-561,1,0.444444444,망우역 1번출구,용마문화복지센터,http://map.daum.net/?sName=망우역 1번출구 대여소&eName=용마문화복지센터 대여소&target=bicycle
1405,1430,155,350,6638,7199,-195,-561,3,0.386138614,망우역 1번출구,중랑구청,http://map.daum.net/?sName=망우역 1번출구 대여소&eName=중랑구청 대여소&target=bicycle
1403,1430,60,141,9199,9529,-81,-330,1,0.402985075,중화빌딩 앞 (동부시장),중랑구청,http://map.daum.net/?sName=중화빌딩 앞 (동부시장) 대여소&eName=중랑구청 대여소&target=bicycle
1413,1430,96,146,3021,3626,-50,-605,1,0.20661157,봉화산역 5번출구 뒤,중랑구청,http://map.daum.net/?sName=봉화산역 5번출구 뒤 대여소&eName=중랑구청 대여소&target=bicycle
1405,1454,91,142,6638,7199,-51,-561,1,0.21888412,망우역 1번출구,한국전력공사(동대문 중랑지사),http://map.daum.net/?sName=망우역 1번출구 대여소&eName=한국전력공사(동대문 중랑지사) 대여소&target=bicycle
1403,1454,161,86,9199,9529,75,-330,1,0.303643725,중화빌딩 앞 (동부시장),한국전력공사(동대문 중랑지사),http://map.daum.net/?sName=중화빌딩 앞 (동부시장) 대여소&eName=한국전력공사(동대문 중랑지사) 대여소&target=bicycle
2119,2148,112,291,4150,3982,-179,168,3,0.444168734,중앙동 동진빌딩,낙성대역 3번출구 뒤,http://map.daum.net/?sName=중앙동 동진빌딩 대여소&eName=낙성대역 3번출구 뒤 대여소&target=bicycle
2129,2148,642,323,3395,2239,319,1156,6,0.330569948,낙성대 과학전시관,낙성대역 3번출구 뒤,http://map.daum.net/?sName=낙성대 과학전시관 대여소&eName=낙성대역 3번출구 뒤 대여소&target=bicycle
2119,2167,67,136,4150,3982,-69,168,1,0.339901478,중앙동 동진빌딩,낙성대역 1번출구,http://map.daum.net/?sName=중앙동 동진빌딩 대여소&eName=낙성대역 1번출구 대여소&target=bicycle
1118,742,142,368,8828,10711,-226,-1883,4,0.443137255,증미역 3번출구뒤(등촌두산위브센티움오피스텔),등촌역 5번 출구 뒤,http://map.daum.net/?sName=증미역 3번출구뒤(등촌두산위브센티움오피스텔) 대여소&eName=등촌역 5번 출구 뒤 대여소&target=bicycle
1119,742,76,145,5026,5912,-69,-886,1,0.312217195,염창동 한마음아파트앞(염창동 빛나는 음악학원앞),등촌역 5번 출구 뒤,http://map.daum.net/?sName=염창동 한마음아파트앞(염창동 빛나는 음악학원앞) 대여소&eName=등촌역 5번 출구 뒤 대여소&target=bicycle
1118,1131,202,109,8828,10711,93,-1883,1,0.29903537,증미역 3번출구뒤(등촌두산위브센티움오피스텔),꿈돌이공원 앞,http://map.daum.net/?sName=증미역 3번출구뒤(등촌두산위브센티움오피스텔) 대여소&eName=꿈돌이공원 앞 대여소&target=bicycle
1128,1131,187,113,2844,2517,74,327,1,0.246666667,화곡역 6번출구,꿈돌이공원 앞,http://map.daum.net/?sName=화곡역 6번출구 대여소&eName=꿈돌이공원 앞 대여소&target=bicycle
1118,700,234,394,8828,10711,-160,-1883,3,0.25477707,증미역 3번출구뒤(등촌두산위브센티움오피스텔),KB국민은행 염창역 지점 앞,http://map.daum.net/?sName=증미역 3번출구뒤(등촌두산위브센티움오피스텔) 대여소&eName=KB국민은행 염창역 지점 앞 대여소&target=bicycle
1135,700,144,268,3790,3474,-124,316,2,0.300970874,강서구의회,KB국민은행 염창역 지점 앞,http://map.daum.net/?sName=강서구의회 대여소&eName=KB국민은행 염창역 지점 앞 대여소&target=bicycle
272,700,192,105,15336,16147,87,-811,1,0.292929293,당산육갑문,KB국민은행 염창역 지점 앞,http://map.daum.net/?sName=당산육갑문 대여소&eName=KB국민은행 염창역 지점 앞 대여소&target=bicycle
1118,1124,118,195,8828,10711,-77,-1883,1,0.24600639,증미역 3번출구뒤(등촌두산위브센티움오피스텔),발산역 6번출구옆(다이소앞),http://map.daum.net/?sName=증미역 3번출구뒤(등촌두산위브센티움오피스텔) 대여소&eName=발산역 6번출구옆(다이소앞) 대여소&target=bicycle
1112,1124,178,274,10148,10803,-96,-655,1,0.212389381,마곡엠밸리4단지 정문,발산역 6번출구옆(다이소앞),http://map.daum.net/?sName=마곡엠밸리4단지 정문 대여소&eName=발산역 6번출구옆(다이소앞) 대여소&target=bicycle
3507,3516,128,74,4854,3027,54,1827,1,0.267326733,어린이회관,구의아리수정수센터앞,http://map.daum.net/?sName=어린이회관 대여소&eName=구의아리수정수센터앞 대여소&target=bicycle
3507,540,135,81,4854,3027,54,1827,1,0.25,어린이회관,군자역 7번출구 베스트샵 앞,http://map.daum.net/?sName=어린이회관 대여소&eName=군자역 7번출구 베스트샵 앞 대여소&target=bicycle
500,540,731,350,13978,12760,381,1218,7,0.352451434,어린이대공원역 3번출구 앞,군자역 7번출구 베스트샵 앞,http://map.daum.net/?sName=어린이대공원역 3번출구 앞 대여소&eName=군자역 7번출구 베스트샵 앞 대여소&target=bicycle
514,540,161,276,11672,12181,-115,-509,2,0.263157895,성수사거리 버스정류장 앞,군자역 7번출구 베스트샵 앞,http://map.daum.net/?sName=성수사거리 버스정류장 앞 대여소&eName=군자역 7번출구 베스트샵 앞 대여소&target=bicycle
3507,3520,154,98,4854,3027,56,1827,1,0.222222222,어린이회관,광진경찰서,http://map.daum.net/?sName=어린이회관 대여소&eName=광진경찰서 대여소&target=bicycle
3504,3520,254,110,6893,6202,144,691,2,0.395604396,원일교회,광진경찰서,http://map.daum.net/?sName=원일교회 대여소&eName=광진경찰서 대여소&target=bicycle
1209,1235,72,185,14401,14405,-113,-4,2,0.439688716,잠실나루역 (2번 출구 쪽),잠실트리지움310동 옆,http://map.daum.net/?sName=잠실나루역 (2번 출구 쪽) 대여소&eName=잠실트리지움310동 옆 대여소&target=bicycle
1220,1235,196,120,6741,7523,76,-782,1,0.240506329,잠실본동주민센터뒤 잠실근린공원,잠실트리지움310동 옆,http://map.daum.net/?sName=잠실본동주민센터뒤 잠실근린공원 대여소&eName=잠실트리지움310동 옆 대여소&target=bicycle
1212,1235,79,130,6783,7281,-51,-498,1,0.244019139,송파역 2번 출구앞,잠실트리지움310동 옆,http://map.daum.net/?sName=송파역 2번 출구앞 대여소&eName=잠실트리지움310동 옆 대여소&target=bicycle
1209,1289,410,180,14401,14405,230,-4,4,0.389830508,잠실나루역 (2번 출구 쪽),풍납동 자전거보관소,http://map.daum.net/?sName=잠실나루역 (2번 출구 쪽) 대여소&eName=풍납동 자전거보관소 대여소&target=bicycle
1029,1289,170,75,6247,6417,95,-170,1,0.387755102,롯데 시네마,풍납동 자전거보관소,http://map.daum.net/?sName=롯데 시네마 대여소&eName=풍납동 자전거보관소 대여소&target=bicycle
1208,1289,454,210,6864,7353,244,-489,4,0.36746988,풍납현대아파트쉼터,풍납동 자전거보관소,http://map.daum.net/?sName=풍납현대아파트쉼터 대여소&eName=풍납동 자전거보관소 대여소&target=bicycle
1009,1289,296,147,12114,11462,149,652,2,0.336343115,천호역4번출구(현대백화점),풍납동 자전거보관소,http://map.daum.net/?sName=천호역4번출구(현대백화점) 대여소&eName=풍납동 자전거보관소 대여소&target=bicycle
546,592,70,134,6752,7127,-64,-375,1,0.31372549,잠실대교북단 교차로,건국대학교 학생회관,http://map.daum.net/?sName=잠실대교북단 교차로 대여소&eName=건국대학교 학생회관 대여소&target=bicycle
584,592,206,114,11250,8295,92,2955,1,0.2875,광진광장 교통섬,건국대학교 학생회관,http://map.daum.net/?sName=광진광장 교통섬 대여소&eName=건국대학교 학생회관 대여소&target=bicycle
3513,518,195,76,7483,4882,119,2601,2,0.439114391,상왕십리역 1번출구,청계천 박물관 앞,http://map.daum.net/?sName=상왕십리역 1번출구 대여소&eName=청계천 박물관 앞 대여소&target=bicycle
378,518,141,69,7304,7234,72,70,1,0.342857143,청계7가 사거리,청계천 박물관 앞,http://map.daum.net/?sName=청계7가 사거리 대여소&eName=청계천 박물관 앞 대여소&target=bicycle
3513,530,298,131,7483,4882,167,2601,3,0.389277389,상왕십리역 1번출구,청계벽산아파트 앞,http://map.daum.net/?sName=상왕십리역 1번출구 대여소&eName=청계벽산아파트 앞 대여소&target=bicycle
518,530,62,143,3645,3560,-81,85,1,0.395121951,청계천 박물관 앞,청계벽산아파트 앞,http://map.daum.net/?sName=청계천 박물관 앞 대여소&eName=청계벽산아파트 앞 대여소&target=bicycle
3513,557,543,260,7483,4882,283,2601,5,0.352428394,상왕십리역 1번출구,도선동 주민센터 앞,http://map.daum.net/?sName=상왕십리역 1번출구 대여소&eName=도선동 주민센터 앞 대여소&target=bicycle
530,557,89,165,4597,5182,-76,-585,1,0.299212598,청계벽산아파트 앞,도선동 주민센터 앞,http://map.daum.net/?sName=청계벽산아파트 앞 대여소&eName=도선동 주민센터 앞 대여소&target=bicycle
1303,386,201,119,5357,5252,82,105,1,0.25625,돈암초교 입구,올림픽기념 국민생활관 앞,http://map.daum.net/?sName=돈암초교 입구 대여소&eName=올림픽기념 국민생활관 앞 대여소&target=bicycle
2328,2349,67,170,2859,2382,-103,477,2,0.434599156,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,역삼빌딩 앞(하나은행 옆),http://map.daum.net/?sName=르네상스 호텔 사거리 역삼지하보도 7번출구 앞 대여소&eName=역삼빌딩 앞(하나은행 옆) 대여소&target=bicycle
2328,2332,147,66,2859,2382,81,477,1,0.38028169,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,선릉역3번출구,http://map.daum.net/?sName=르네상스 호텔 사거리 역삼지하보도 7번출구 앞 대여소&eName=선릉역3번출구 대여소&target=bicycle
184,199,147,58,7878,7950,89,-72,1,0.434146341,SK망원동주유소 건너편,서울 월드컵 경기장,http://map.daum.net/?sName=SK망원동주유소 건너편 대여소&eName=서울 월드컵 경기장 대여소&target=bicycle
186,199,92,219,9655,10165,-127,-510,2,0.408360129,월드컵공원,서울 월드컵 경기장,http://map.daum.net/?sName=월드컵공원 대여소&eName=서울 월드컵 경기장 대여소&target=bicycle
1124,1126,363,919,6953,6940,-556,13,11,0.433697348,발산역 6번출구옆(다이소앞),우장산역 1번출구옆(우장산아이파크105동앞),http://map.daum.net/?sName=발산역 6번출구옆(다이소앞) 대여소&eName=우장산역 1번출구옆(우장산아이파크105동앞) 대여소&target=bicycle
1125,1126,197,323,4934,4759,-126,175,2,0.242307692,명덕고교입구(영종빌딩),우장산역 1번출구옆(우장산아이파크105동앞),http://map.daum.net/?sName=명덕고교입구(영종빌딩) 대여소&eName=우장산역 1번출구옆(우장산아이파크105동앞) 대여소&target=bicycle
1124,1148,74,181,6953,6940,-107,13,2,0.419607843,발산역 6번출구옆(다이소앞),볏골공원,http://map.daum.net/?sName=발산역 6번출구옆(다이소앞) 대여소&eName=볏골공원 대여소&target=bicycle
1124,1132,168,89,6953,6940,79,13,1,0.307392996,발산역 6번출구옆(다이소앞),등촌역 7번출구,http://map.daum.net/?sName=발산역 6번출구옆(다이소앞) 대여소&eName=등촌역 7번출구 대여소&target=bicycle
1124,1160,478,267,6953,6940,211,13,4,0.283221477,발산역 6번출구옆(다이소앞),양천향교역 7번출구앞,http://map.daum.net/?sName=발산역 6번출구옆(다이소앞) 대여소&eName=양천향교역 7번출구앞 대여소&target=bicycle
1124,1158,208,137,6953,6940,71,13,1,0.205797101,발산역 6번출구옆(다이소앞),가양역 8번출구,http://map.daum.net/?sName=발산역 6번출구옆(다이소앞) 대여소&eName=가양역 8번출구 대여소&target=bicycle
1157,1158,277,497,4647,5897,-220,-1250,4,0.284237726,강서구청,가양역 8번출구,http://map.daum.net/?sName=강서구청 대여소&eName=가양역 8번출구 대여소&target=bicycle
314,334,154,77,7832,7432,77,400,1,0.333333333,국립현대미술관,종로3가역 2번출구 뒤,http://map.daum.net/?sName=국립현대미술관 대여소&eName=종로3가역 2번출구 뒤 대여소&target=bicycle
314,450,91,173,7832,7432,-82,400,1,0.310606061,국립현대미술관,효자동 삼거리,http://map.daum.net/?sName=국립현대미술관 대여소&eName=효자동 삼거리 대여소&target=bicycle
117,161,87,177,10247,10327,-90,-80,1,0.340909091,홍은사거리,무악재역1번 출구,http://map.daum.net/?sName=홍은사거리 대여소&eName=무악재역1번 출구 대여소&target=bicycle
117,123,322,513,10247,10327,-191,-80,3,0.228742515,홍은사거리,문화촌 공원,http://map.daum.net/?sName=홍은사거리 대여소&eName=문화촌 공원 대여소&target=bicycle
